"research_id","status","category","person_name","canonical_person_id","years","city","claim_text","search_query","best_source_tier","best_source_name","best_source_url","best_evidence_value","best_match_score","original_source_url","external_research_outcome","external_research_notes"
"tnl-dark-guide-2022-tpe-6-15-政治工作-2","auto_reviewable","政治工作","鍾沛君","d3903b00-5d31-4532-b704-ef40401effab","2022","台北市","1998年後曾任1屆議員","""鍾沛君"" ""1998年後曾任1屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-tpe-6-15-政治工作-1","auto_reviewable","政治工作","鍾沛君","d3903b00-5d31-4532-b704-ef40401effab","2022","台北市","2018年當選議員","""鍾沛君"" ""2018年當選議員"" 台北市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/63_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-tpe-6-106-政治工作-2","external_search_needed","政治工作","鍾沛君","d3903b00-5d31-4532-b704-ef40401effab","2018","台北市","曾任4屆議員陳孋輝辦公室助理","""鍾沛君"" ""曾任4屆議員陳孋輝辦公室助理"" 台北市","","","","","","","",""
"tnl-dark-guide-2018-tpe-6-106-政治工作-1","auto_reviewable","政治工作","鍾沛君","d3903b00-5d31-4532-b704-ef40401effab","2018|2022","台北市","曾任國民黨文傳會副主委兼發言人","""鍾沛君"" ""曾任國民黨文傳會副主委兼發言人"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2608","• 臺北市議會第13 屆議員
• 國民黨文傳會副主委兼發言人
• TVBS 新聞台主播
• 三立電視政治組記者
• 伊林模特兒經紀公司模特兒","1","","",""
"tnl-dark-guide-2022-tpe-6-15-政治工作-4","external_search_needed","政治工作","鍾沛君","d3903b00-5d31-4532-b704-ef40401effab","2022","台北市","曾任議員陳孋輝辦公室助理","""鍾沛君"" ""曾任議員陳孋輝辦公室助理"" 台北市","","","","","","","",""
"tnl-dark-guide-2022-tpe-1-10-政治工作-2","auto_reviewable","政治工作","鍾佩玲","25cb124a-4947-4a7d-9f48-dfe9920c91ea","2022","台北市","1998年後曾任1屆議員","""鍾佩玲"" ""1998年後曾任1屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-tpe-1-10-政治工作-1","auto_reviewable","政治工作","鍾佩玲","25cb124a-4947-4a7d-9f48-dfe9920c91ea","2022","台北市","2018年當選議員","""鍾佩玲"" ""2018年當選議員"" 台北市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/63_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2022-tpe-1-10-政治工作-3","manual_review","政治工作","鍾佩玲","25cb124a-4947-4a7d-9f48-dfe9920c91ea","2022","台北市","民主進步黨中央執行委員","""鍾佩玲"" ""民主進步黨中央執行委員"" 台北市","secondary","VoteTW","https://votetw.com/wiki/%E9%8D%BE%E4%BD%A9%E7%8E%B2","民主進步黨","1","","",""
"tnl-dark-guide-2022-khh-9-4-政治工作-2","auto_reviewable","政治工作","鍾易仲","b17e148c-48a8-4527-abab-6498adf0472b","2022","高雄市","1998年後曾任1屆議員","""鍾易仲"" ""1998年後曾任1屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-khh-9-4-政治工作-1","auto_reviewable","政治工作","鍾易仲","b17e148c-48a8-4527-abab-6498adf0472b","2022","高雄市","2018年當選","""鍾易仲"" ""2018年當選"" 高雄市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/64_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2022-khh-9-4-政治工作-7","external_search_needed","政治工作","鍾易仲","b17e148c-48a8-4527-abab-6498adf0472b","2022","高雄市","國民黨客家委員會委員","""鍾易仲"" ""國民黨客家委員會委員"" 高雄市","","","","","","","",""
"tnl-dark-guide-2018-khh-9-75-政治工作-1","external_search_needed","政治工作","鍾易仲","b17e148c-48a8-4527-abab-6498adf0472b","2018|2022","高雄市","曾任立委鍾紹和助理","""鍾易仲"" ""曾任立委鍾紹和助理"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-9-4-政治工作-4","external_search_needed","政治工作","鍾易仲","b17e148c-48a8-4527-abab-6498adf0472b","2022","高雄市","曾任國民黨中央委員","""鍾易仲"" ""曾任國民黨中央委員"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-9-4-政治工作-6","external_search_needed","政治工作","鍾易仲","b17e148c-48a8-4527-abab-6498adf0472b","2022","高雄市","曾任國民黨高雄市青年工作委員總會總會長","""鍾易仲"" ""曾任國民黨高雄市青年工作委員總會總會長"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-9-4-政治工作-5","external_search_needed","政治工作","鍾易仲","b17e148c-48a8-4527-abab-6498adf0472b","2022","高雄市","曾任國民黨高雄市黨部副主委","""鍾易仲"" ""曾任國民黨高雄市黨部副主委"" 高雄市","","","","","","","",""
"tnl-dark-guide-2018-khh-1-45-政治工作-1","manual_review","政治工作","鍾盛有","4c48ce8e-bee8-4940-bfe9-9de0e7c7ca9b","2018","高雄市","曾任3屆議員","""鍾盛有"" ""曾任3屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包（任期資料未完整）","","暗公報聲稱3屆，目前找到1個當選年份（2005）","1","","",""
"tnl-dark-guide-2018-khh-1-45-政治工作-2","external_search_needed","政治工作","鍾盛有","4c48ce8e-bee8-4940-bfe9-9de0e7c7ca9b","2018","高雄市","曾任杉林鄉2屆鄉長","""鍾盛有"" ""曾任杉林鄉2屆鄉長"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-11-10-政治工作-2","manual_review","政治工作","韓賜村","eb5a9bc2-5db3-4063-a104-432c27253e41","2022","高雄市","1998年後曾任2屆議員","""韓賜村"" ""1998年後曾任2屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共2屆（2010、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-khh-11-10-政治工作-1","auto_reviewable","政治工作","韓賜村","eb5a9bc2-5db3-4063-a104-432c27253e41","2022","高雄市","2018年當選","""韓賜村"" ""2018年當選"" 高雄市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/64_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-khh-11-8-政治工作-1","manual_review","政治工作","韓賜村","eb5a9bc2-5db3-4063-a104-432c27253e41","2018","高雄市","曾任1屆議員","""韓賜村"" ""曾任1屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共1屆（2010）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-khh-11-10-政治工作-5","external_search_needed","政治工作","韓賜村","eb5a9bc2-5db3-4063-a104-432c27253e41","2022","高雄市","曾任林園鄉菊友會會長","""韓賜村"" ""曾任林園鄉菊友會會長"" 高雄市","","","","","","","",""
"tnl-dark-guide-2018-khh-11-8-政治工作-2","external_search_needed","政治工作","韓賜村","eb5a9bc2-5db3-4063-a104-432c27253e41","2018|2022","高雄市","曾任林園鄉鄉長、鄉民代表","""韓賜村"" ""曾任林園鄉鄉長、鄉民代表"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-11-10-政治工作-4","external_search_needed","政治工作","韓賜村","eb5a9bc2-5db3-4063-a104-432c27253e41","2022","高雄市","曾任高雄市民進黨團副召集人","""韓賜村"" ""曾任高雄市民進黨團副召集人"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-tao-14-5-政治工作-1","auto_reviewable","政治工作","簡志偉","2163824c-535d-4483-addc-e1a395f8acd0","2022","桃園市","1998年後曾任1屆議員","""簡志偉"" ""1998年後曾任1屆議員"" 桃園市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-tao-14-5-政治工作-2","auto_reviewable","政治工作","簡志偉","2163824c-535d-4483-addc-e1a395f8acd0","2022","桃園市","2018年當選議員","""簡志偉"" ""2018年當選議員"" 桃園市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T3/0d1b4e88e63a9ea60fbf1b0611476a97/A/68_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-tao-14-75-政治工作-1","external_search_needed","政治工作","簡志偉","2163824c-535d-4483-addc-e1a395f8acd0","2018|2022","桃園市","曾任立委簡東明國會辦公室主任","""簡志偉"" ""曾任立委簡東明國會辦公室主任"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-tao-14-75-政治工作-2","external_search_needed","政治工作","簡志偉","2163824c-535d-4483-addc-e1a395f8acd0","2018|2022","桃園市","曾是駐紐約台北經濟文化辦事處專員","""簡志偉"" ""曾是駐紐約台北經濟文化辦事處專員"" 桃園市","","","","","","","",""
"tnl-dark-guide-2022-tao-14-5-政治工作-5","external_search_needed","政治工作","簡志偉","2163824c-535d-4483-addc-e1a395f8acd0","2022","桃園市","曾是聯合國原住民族議題常設論壇觀察員","""簡志偉"" ""曾是聯合國原住民族議題常設論壇觀察員"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-txg-8-27-政治工作-1","external_search_needed","政治工作","簡孟軒","eda371a3-736e-490f-9472-8414aea456eb","2018","台中市","曾任信心希望聯盟中執委","""簡孟軒"" ""曾任信心希望聯盟中執委"" 台中市","","","","","","","",""
"tnl-dark-guide-2022-tao-1-3-政治工作-1","auto_reviewable","政治工作","簡智翔","e331198e-f290-4871-8047-eb66d139a7d7","2022","桃園市","1998年後曾任1屆議員","""簡智翔"" ""1998年後曾任1屆議員"" 桃園市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-tao-1-3-政治工作-2","auto_reviewable","政治工作","簡智翔","e331198e-f290-4871-8047-eb66d139a7d7","2022","桃園市","2018年當選議員","""簡智翔"" ""2018年當選議員"" 桃園市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/68_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2022-tpe-6-22-政治工作-6","manual_review","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2022","台北市","1998年後曾任2屆議員","""簡舒培"" ""1998年後曾任2屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共2屆（2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-tpe-6-22-政治工作-5","auto_reviewable","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2022","台北市","2018年當選議員","""簡舒培"" ""2018年當選議員"" 台北市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/63_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2022-tpe-6-22-政治工作-2","manual_review","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2022","台北市","民主進步黨籍新潮流系成員","""簡舒培"" ""民主進步黨籍新潮流系成員"" 台北市","secondary","Wikidata 人物補充資料","https://www.wikidata.org/wiki/Q30942877","民主進步黨","1","","",""
"tnl-dark-guide-2022-tpe-6-22-政治工作-3","external_search_needed","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2022","台北市","民進黨第十四屆與第十五屆全國黨代表","""簡舒培"" ""民進黨第十四屆與第十五屆全國黨代表"" 台北市","","","","","","","",""
"tnl-dark-guide-2022-tpe-6-22-政治工作-1","manual_review","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2022","台北市","民進黨發言人","""簡舒培"" ""民進黨發言人"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2604","• 第12、13屆台北市議員
• 民進黨中央黨部發言人
• 2020蔡英文總統賴清德副總統競選總部發言人
• 台北市議員徐佳青辦公室主任
• 立法委員田秋堇國會辦公室副主任
• 台北市女性權益促進會秘書長","0.533","","",""
"tnl-dark-guide-2018-tpe-6-107-政治工作-1","manual_review","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2018","台北市","曾任1屆議員","""簡舒培"" ""曾任1屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共1屆（2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-tpe-6-107-政治工作-3","manual_review","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2018|2022","台北市","曾任立委田秋堇辦公室副主任","""簡舒培"" ""曾任立委田秋堇辦公室副主任"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2604","• 第12、13屆台北市議員
• 民進黨中央黨部發言人
• 2020蔡英文總統賴清德副總統競選總部發言人
• 台北市議員徐佳青辦公室主任
• 立法委員田秋堇國會辦公室副主任
• 台北市女性權益促進會秘書長","0.56","","",""
"tnl-dark-guide-2022-tpe-6-22-政治工作-4","manual_review","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2022","台北市","曾任蔡英文總統競選辦公室共同發言人","""簡舒培"" ""曾任蔡英文總統競選辦公室共同發言人"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2604","• 第12、13屆台北市議員
• 民進黨中央黨部發言人
• 2020蔡英文總統賴清德副總統競選總部發言人
• 台北市議員徐佳青辦公室主任
• 立法委員田秋堇國會辦公室副主任
• 台北市女性權益促進會秘書長","0.471","","",""
"tnl-dark-guide-2018-tpe-6-107-政治工作-2","auto_reviewable","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2018|2022","台北市","曾任議員徐佳青辦公室主任","""簡舒培"" ""曾任議員徐佳青辦公室主任"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2604","• 第12、13屆台北市議員
• 民進黨中央黨部發言人
• 2020蔡英文總統賴清德副總統競選總部發言人
• 台北市議員徐佳青辦公室主任
• 立法委員田秋堇國會辦公室副主任
• 台北市女性權益促進會秘書長","1","","",""
"tnl-dark-guide-2022-tpe-6-22-政治工作-9","manual_review","政治工作","簡舒培","376c9919-028d-449b-9dc2-32f9716e51d9","2022","台北市","曾任議員陳世榮辦公室主任","""簡舒培"" ""曾任議員陳世榮辦公室主任"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2604","• 第12、13屆台北市議員
• 民進黨中央黨部發言人
• 2020蔡英文總統賴清德副總統競選總部發言人
• 台北市議員徐佳青辦公室主任
• 立法委員田秋堇國會辦公室副主任
• 台北市女性權益促進會秘書長","0.455","","",""
"tnl-dark-guide-2022-khh-6-3-政治工作-2","manual_review","政治工作","簡煥宗","4319b4b5-e8ec-49fc-afa7-02fc510ab9c3","2022","高雄市","1998年後曾任2屆議員","""簡煥宗"" ""1998年後曾任2屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共2屆（2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-khh-6-3-政治工作-1","auto_reviewable","政治工作","簡煥宗","4319b4b5-e8ec-49fc-afa7-02fc510ab9c3","2022","高雄市","2018年當選議員","""簡煥宗"" ""2018年當選議員"" 高雄市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/64_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-khh-6-6-政治工作-1","manual_review","政治工作","簡煥宗","4319b4b5-e8ec-49fc-afa7-02fc510ab9c3","2018","高雄市","曾任1屆議員","""簡煥宗"" ""曾任1屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共1屆（2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-khh-6-6-政治工作-2","external_search_needed","政治工作","簡煥宗","4319b4b5-e8ec-49fc-afa7-02fc510ab9c3","2018|2022","高雄市","曾任立委邱太三國會助理","""簡煥宗"" ""曾任立委邱太三國會助理"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-6-3-政治工作-5","external_search_needed","政治工作","簡煥宗","4319b4b5-e8ec-49fc-afa7-02fc510ab9c3","2022","高雄市","曾任高雄市政府民政局主任秘書","""簡煥宗"" ""曾任高雄市政府民政局主任秘書"" 高雄市","","","","","","","",""
"tnl-dark-guide-2018-khh-6-6-政治工作-3","external_search_needed","政治工作","簡煥宗","4319b4b5-e8ec-49fc-afa7-02fc510ab9c3","2018|2022","高雄市","曾任陳菊市長辦公室秘書","""簡煥宗"" ""曾任陳菊市長辦公室秘書"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-tao-2-2-政治工作-1","external_search_needed","政治工作","簡僑亨","9ea3678f-fdf1-4504-b55a-e2e8300b0d24","2022","桃園市","文青里里長","""簡僑亨"" ""文青里里長"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-txg-6-111-政治工作-1","external_search_needed","政治工作","簡嘉佑","e521cdd4-41bc-4810-97e7-4201e8dd0fe9","2018","台中市","曾任立委洪慈庸助理","""簡嘉佑"" ""曾任立委洪慈庸助理"" 台中市","","","","","","","",""
"tnl-dark-guide-2018-txg-6-111-政治工作-3","external_search_needed","政治工作","簡嘉佑","e521cdd4-41bc-4810-97e7-4201e8dd0fe9","2018","台中市","曾任時代力量台中黨部西屯區主任","""簡嘉佑"" ""曾任時代力量台中黨部西屯區主任"" 台中市","","","","","","","",""
"tnl-dark-guide-2018-txg-6-111-政治工作-2","external_search_needed","政治工作","簡嘉佑","e521cdd4-41bc-4810-97e7-4201e8dd0fe9","2018","台中市","曾任時代力量立法院黨團法案助理","""簡嘉佑"" ""曾任時代力量立法院黨團法案助理"" 台中市","","","","","","","",""
"tnl-dark-guide-2018-tao-2-21-政治工作-1","external_search_needed","政治工作","聶哲淵","c6817352-7c9e-4c1b-bac5-62ad0eef2894","2018","桃園市","曾任龜山區陸光里里長","""聶哲淵"" ""曾任龜山區陸光里里長"" 桃園市","","","","","","","",""
"tnl-dark-guide-2022-tao-1-1-政治工作-1","manual_review","政治工作","藍士博","3088c314-da91-40a3-baf2-06d30df10a20","2022","桃園市","台灣基進桃園市黨部執行長","""藍士博"" ""台灣基進桃園市黨部執行長"" 桃園市","secondary","VoteTW","https://votetw.com/wiki/%E8%97%8D%E5%A3%AB%E5%8D%9A","台灣基進","1","","",""
"tnl-dark-guide-2022-tao-1-1-政治工作-2","external_search_needed","政治工作","藍士博","3088c314-da91-40a3-baf2-06d30df10a20","2022","桃園市","曾任桃園市長鄭文燦市長室秘書、桃園市青年局專委","""藍士博"" ""曾任桃園市長鄭文燦市長室秘書、桃園市青年局專委"" 桃園市","","","","","","","",""
"tnl-dark-guide-2022-tpe-2-11-政治工作-2","manual_review","政治工作","闕枚莎","5bcfb2ff-727c-4247-b067-577bbe021173","2022","台北市","1998年後曾任4屆議員","""闕枚莎"" ""1998年後曾任4屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共4屆（2006、2010、2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-tpe-2-11-政治工作-1","auto_reviewable","政治工作","闕枚莎","5bcfb2ff-727c-4247-b067-577bbe021173","2022","台北市","2018年當選議員","""闕枚莎"" ""2018年當選議員"" 台北市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/63_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-tpe-2-33-政治工作-1","manual_review","政治工作","闕枚莎","5bcfb2ff-727c-4247-b067-577bbe021173","2018","台北市","曾任3屆議員","""闕枚莎"" ""曾任3屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共3屆（2006、2010、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-tpe-2-33-政治工作-2","auto_reviewable","政治工作","闕枚莎","5bcfb2ff-727c-4247-b067-577bbe021173","2018|2022","台北市","曾任國大代表、國民黨全國青工總會會長","""闕枚莎"" ""曾任國大代表、國民黨全國青工總會會長"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2567","• 英國里茲大學博士研究
• 第十、十一、十二、十三屆台北市議員
• 台北市婦女會常任理事
• 中國國民黨婦女部主任
• 任務型國大代表
• 景文技術學院、北台科技學院講師","1","","",""
"tnl-dark-guide-2022-khh-10-1-政治工作-1","manual_review","政治工作","顏坤泉","6e80b8b0-96fc-45da-a097-d3cf1ea6c9b2","2022","高雄市","左翼聯盟首任召集人","""顏坤泉"" ""左翼聯盟首任召集人"" 高雄市","secondary","VoteTW","https://votetw.com/wiki/%E9%A1%8F%E5%9D%A4%E6%B3%89","左翼聯盟","1","","",""
"tnl-dark-guide-2022-tpe-4-10-政治工作-1","manual_review","政治工作","顏若芳","ca1ed6f1-52bc-4913-8a41-cb81658d5a43","2022","台北市","1998年後曾任1屆議員","""顏若芳"" ""1998年後曾任1屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共1屆（2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-tpe-4-10-政治工作-6","manual_review","政治工作","顏若芳","ca1ed6f1-52bc-4913-8a41-cb81658d5a43","2022","台北市","現任民主進步黨全國黨代表","""顏若芳"" ""現任民主進步黨全國黨代表"" 台北市","secondary","VoteTW","https://votetw.com/wiki/%E9%A1%8F%E8%8B%A5%E8%8A%B3","民主進步黨","1","","",""
"tnl-dark-guide-2018-tpe-4-70-政治工作-1","manual_review","政治工作","顏若芳","ca1ed6f1-52bc-4913-8a41-cb81658d5a43","2018","台北市","曾任1屆議員","""顏若芳"" ""曾任1屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共1屆（2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-tpe-4-10-政治工作-4","manual_review","政治工作","顏若芳","ca1ed6f1-52bc-4913-8a41-cb81658d5a43","2022","台北市","曾任民主進步黨中央黨部發言人","""顏若芳"" ""曾任民主進步黨中央黨部發言人"" 台北市","secondary","VoteTW","https://votetw.com/wiki/%E9%A1%8F%E8%8B%A5%E8%8A%B3","民主進步黨","1","","",""
"tnl-dark-guide-2022-tpe-4-10-政治工作-5","auto_reviewable","政治工作","顏若芳","ca1ed6f1-52bc-4913-8a41-cb81658d5a43","2022","台北市","曾任民主進步黨新聞輿情部主任","""顏若芳"" ""曾任民主進步黨新聞輿情部主任"" 台北市","official","臺北市議會：現任議員","https://www.tcc.gov.tw/Councilor_Content.aspx?n=13898&s=2585","• 民進黨發言人
• 蔡英文競選連任辦公室發言人
• 民進黨中央黨部青年部主任、新聞輿情部主任
• 台北市第12 屆市議員
• 政大法研所在職碩班","1","","",""
"tnl-dark-guide-2018-tpe-4-70-政治工作-3","external_search_needed","政治工作","顏若芳","ca1ed6f1-52bc-4913-8a41-cb81658d5a43","2018|2022","台北市","曾任民進黨台北市黨代表","""顏若芳"" ""曾任民進黨台北市黨代表"" 台北市","","","","","","","",""
"tnl-dark-guide-2018-tpe-4-70-政治工作-2","external_search_needed","政治工作","顏若芳","ca1ed6f1-52bc-4913-8a41-cb81658d5a43","2018|2022","台北市","曾任議員簡余晏辦公室主任","""顏若芳"" ""曾任議員簡余晏辦公室主任"" 台北市","","","","","","","",""
"tnl-dark-guide-2022-txg-2-8-政治工作-2","manual_review","政治工作","顏莉敏","ba22319e-de18-491a-93fc-586c32412195","2022","台中市","1998年後曾任2屆議員","""顏莉敏"" ""1998年後曾任2屆議員"" 台中市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共2屆（2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-txg-2-8-政治工作-1","auto_reviewable","政治工作","顏莉敏","ba22319e-de18-491a-93fc-586c32412195","2022","台中市","2018年當選議員","""顏莉敏"" ""2018年當選議員"" 台中市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/66_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-txg-2-54-政治工作-1","manual_review","政治工作","顏莉敏","ba22319e-de18-491a-93fc-586c32412195","2018","台中市","曾任1屆議員","""顏莉敏"" ""曾任1屆議員"" 台中市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共1屆（2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-txg-2-54-政治工作-2","external_search_needed","政治工作","顏莉敏","ba22319e-de18-491a-93fc-586c32412195","2018|2022","台中市","曾任立委顏寬恒特別助理","""顏莉敏"" ""曾任立委顏寬恒特別助理"" 台中市","","","","","","","",""
"tnl-dark-guide-2018-nwt-3-36-政治工作-1","external_search_needed","政治工作","顏群晃","5472efb0-5417-4fce-a2dc-7552591ebb4f","2018","新北市","曾是新北市議會秘書","""顏群晃"" ""曾是新北市議會秘書"" 新北市","","","","","","","",""
"tnl-dark-guide-2018-tpe-5-88-政治工作-1","manual_review","政治工作","顏聖冠","eaf63902-a53c-48ef-8290-444cd01d0f34","2018","台北市","曾任5屆議員","""顏聖冠"" ""曾任5屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共5屆（1998、2002、2006、2010、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-tpe-5-88-政治工作-2","external_search_needed","政治工作","顏聖冠","eaf63902-a53c-48ef-8290-444cd01d0f34","2018","台北市","曾任民進黨文宣部主任","""顏聖冠"" ""曾任民進黨文宣部主任"" 台北市","","","","","","","",""
"tnl-dark-guide-2022-nwt-4-12-政治工作-1","external_search_needed","政治工作","顏蔚慈","97372af7-e331-440b-b72c-9c59527216c6","2022","新北市","前桃園市政府青年事務局長","""顏蔚慈"" ""前桃園市政府青年事務局長"" 新北市","","","","","","","",""
"tnl-dark-guide-2018-tao-10-79-政治工作-1","external_search_needed","政治工作","魏筠","202011d6-3db3-4c94-99a2-4fc5554fbd5e","2018","桃園市","曾任桃園市政府社會局非營利組織中心主任","""魏筠"" ""曾任桃園市政府社會局非營利組織中心主任"" 桃園市","","","","","","","",""
